movieId,title,genres
6923,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
6924,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller
6925,Everyone's Hero (2006),Adventure|Animation|Children|Comedy
6926,Gridiron Gang (2006),Drama
6927,"Bridge, The (2006)",Documentary
6928,"Private Life of Henry VIII, The (1933)",Comedy|Drama
6929,Apocalypto (2006),Adventure|Drama|Thriller
6930,Flyboys (2006),Action|Adventure|Drama|War
6931,Jackass Number Two (2006),Comedy|Documentary
6932,All the King's Men (2006),Drama
6933,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
6934,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
6935,"Guardian, The (2006)",Action|Adventure|Drama
6936,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX
6937,School for Scoundrels (2006),Comedy|Crime
6938,"Departed, The (2006)",Crime|Drama|Thriller
6939,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
6940,Employee of the Month (2006),Comedy
6941,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006),Action|Children
6942,Running With Scissors (2006),Comedy|Drama
6943,Ellie Parker (2005),Comedy|Drama
6944,"Grudge 2, The (2006)",Drama|Horror|Mystery|Thriller
6945,Man of the Year (2006),Comedy|Thriller
6946,"Marine, The (2006)",Action|Drama|Thriller
6947,Infamous (2006),Drama
6948,"Elementary Particles, The (Elementarteilchen) (2006)",Drama|Romance
6949,Feast (2005),Action|Comedy|Horror|Thriller
6950,Offside (2006),Comedy|Drama
6951,Little Children (2006),Drama|Romance
6952,Deliver Us from Evil (2006),Documentary
6953,"Last King of Scotland, The (2006)",Drama|Thriller
6954,"U.S. vs. John Lennon, The (2006)",Documentary
6955,Shortbus (2006),Comedy|Drama|Romance
6956,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
6957,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
6958,Flags of Our Fathers (2006),Drama|War
6959,Flicka (2006),Children|Drama
6960,9th Company (2005),Action|Drama|War
6961,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama
6962,Saw III (2006),Crime|Horror|Thriller
6963,Catch a Fire (2006),Drama|Thriller
6964,5 Fingers (1952),Drama|Thriller
6965,The Butterfly Effect 2 (2006),Adventure|Drama|Romance|Sci-Fi|Thriller
6966,Flushed Away (2006),Animation|Comedy
6967,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
6968,Arabesque (1966),Adventure|Drama|Romance|Thriller
6969,"Santa Clause 3: The Escape Clause, The (2006)",Comedy|Fantasy
6970,All the Invisible Children (2005),Drama
6971,Mom and Dad Save the World (1992),Comedy|Sci-Fi
6972,Emmet Otter's Jug-Band Christmas (1977),Children|Comedy|Drama|Musical
6973,"Good Year, A (2006)",Comedy|Drama|Romance
6974,Shut Up & Sing (2006),Documentary
6975,"Foreign Affair, A (1948)",Comedy|Romance
6976,"Return, The (2006)",Sci-Fi|Thriller
6977,For Your Consideration (2006),Comedy
6978,Street Fight (2005),Documentary
6979,Fuck (2005),Comedy|Documentary
6980,Casino Royale (2006),Action|Adventure|Thriller
6981,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX
6982,Let's Go to Prison (2006),Comedy
6983,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
6984,Bobby (2006),Drama
6985,Deck the Halls (2006),Comedy
6986,10 Items or Less (2006),Comedy|Drama|Romance
6987,"Holiday, The (2006)",Comedy|Romance
6988,London to Brighton (2006),Crime|Drama|Thriller
6989,Fast Food Nation (2006),Drama
6990,The Great Train Robbery (1903),Crime|Western
6991,Simon of the Desert (Simón del desierto) (1965),Drama
6992,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical
6993,"Nativity Story, The (2006)",Drama
6994,National Lampoon's Van Wilder: The Rise of Taj (2006),Comedy
6995,Turistas (2006),Adventure|Drama|Horror|Mystery|Thriller
6996,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
6997,Unaccompanied Minors (2006),Children|Comedy
6998,Off the Black (2006),Drama
6999,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
7000,Eragon (2006),Action|Adventure|Fantasy
7001,Rocky Balboa (2006),Action|Drama
7002,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
7003,"Painted Veil, The (2006)",Drama|Romance
7004,We Are Marshall (2006),Drama
7005,"Good Shepherd, The (2006)",Drama|Thriller
7006,Dreamgirls (2006),Drama|Musical
7007,When the Levees Broke: A Requiem in Four Acts (2006),Documentary
7008,Inland Empire (2006),Drama|Mystery|Thriller
7009,"History Boys, The (2006)",Comedy|Drama
7010,Notes on a Scandal (2006),Drama
7011,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),Action|Drama
7012,"Bothersome Man, The (Brysomme mannen, Den) (2006)",Comedy|Drama|Fantasy|Mystery
7013,"Good German, The (2006)",Drama|Mystery|Thriller
7014,Sweet Land (2005),Drama|Romance
7015,Letters from Iwo Jima (2006),Drama|War
7016,Home of the Brave (2007),Action|Drama|War
7017,Code Name: The Cleaner (2007),Action|Comedy|Crime
7018,Stomp the Yard (2007),Drama|Musical
7019,Miss Potter (2006),Drama
7020,Arthur and the Invisibles (2007),Action|Children|Fantasy
7021,Loving Annabelle (2006),Drama|Romance
7022,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance
7023,David and Bathsheba (1951),Drama|Romance
7024,Venus (2006),Drama|Romance
7025,Alpha Dog (2007),Crime|Drama
7026,"Hitcher, The (2007)",Action|Horror|Thriller
7027,"Dead Girl, The (2006)",Drama|Mystery|Thriller
7028,After the Wedding (Efter brylluppet) (2006),Drama
7029,Linda Linda Linda (2005),Comedy|Drama
7030,Bridge to Terabithia (2007),Adventure|Children|Fantasy
7031,House (Hausu) (1977),Comedy|Fantasy|Horror
7032,Kenny (2006),Comedy
7033,49 Up (2005),Documentary
7034,Waitress (2007),Comedy|Drama|Romance
7035,Seven Up! (1964),Documentary
7036,7 Plus Seven (1970),Documentary
7037,Catch and Release (2006),Comedy|Drama|Romance
7038,Smokin' Aces (2006),Action|Crime|Drama|Thriller
7039,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance
7040,Epic Movie (2007),Adventure|Comedy
7041,"Messengers, The (2007)",Drama|Horror|Thriller
7042,Because I Said So (2007),Comedy|Drama|Romance
7043,Hannibal Rising (2007),Drama|Horror|Thriller
7044,Norbit (2007),Comedy|Romance
7045,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
7046,Cocaine Cowboys (2006),Documentary
7047,Lonely Hearts (2006),Crime|Drama|Thriller
7048,Ratatouille (2007),Animation|Children|Drama
7049,Five Fingers (2006),Drama|Thriller
7050,"Paris, I Love You (Paris, je t'aime) (2006)",Romance
7051,"Astronaut Farmer, The (2007)",Drama
7052,It's a Boy Girl Thing (2006),Comedy|Romance
7053,Magical Mystery Tour (1967),Comedy|Musical
7054,Trailer Park Boys: The Movie (2006),Comedy|Crime
7055,Ghost Rider (2007),Action|Fantasy|Thriller
7056,Breach (2007),Drama|Thriller
7057,Music and Lyrics (2007),Comedy|Romance
7058,"Number 23, The (2007)",Drama|Mystery|Thriller
7059,Reno 911!: Miami (2007),Comedy
7060,Black Snake Moan (2006),Drama
7061,Gray Matters (2006),Comedy|Drama|Romance
7062,Factory Girl (2006),Drama
7063,Kidulthood (2006),Drama
7064,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
7065,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)",Action|Adventure
7066,Karla (2006),Crime|Drama|Thriller
7067,Citizen X (1995),Crime|Drama|Thriller
7068,"""Great Performances"" Cats (1998)",Musical
7069,Next (2007),Action|Sci-Fi|Thriller
7070,Breaking and Entering (2006),Drama
7071,Amazing Grace (2006),Drama|Romance
7072,Zodiac (2007),Crime|Drama|Thriller
7073,Wild Hogs (2007),Adventure|Comedy
7074,Atlantis: Milo's Return (2003) ,Action|Adventure|Animation|Children|Comedy|Fantasy
7075,"Westerner, The (1940)",Western
7076,"Ultimate Gift, The (2006)",Drama
7077,300 (2007),Action|Fantasy|War|IMAX
7078,"Abandoned, The (2006)",Horror|Mystery|Thriller
7079,Julius Caesar (1953),Drama
7080,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi
7081,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller
7082,Becoming Jane (2007),Drama|Romance
7083,"Namesake, The (2006)",Drama|Romance
7084,I Think I Love My Wife (2007),Comedy|Drama|Romance
7085,Premonition (2007),Drama|Fantasy|Mystery|Thriller
7086,Dead Silence (2007),Horror|Mystery|Thriller
7087,Reign Over Me (2007),Drama
7088,Shooter (2007),Action|Drama|Thriller
7089,"Hills Have Eyes II, The (2007)",Horror|Thriller
7090,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy
7091,"Italian, The (Italianetz) (2005)",Drama
7092,Jindabyne (2006),Crime|Drama|Mystery|Thriller
7093,Black Book (Zwartboek) (2006),Drama|Thriller|War
7094,"Five Pennies, The (1959)",Drama
7095,"Lookout, The (2007)",Crime|Drama|Thriller
7096,Blades of Glory (2007),Comedy|Romance
7097,Are We Done Yet? (2007),Comedy
7098,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
7099,"Reaping, The (2007)",Horror|Thriller
7100,Firehouse Dog (2007),Action|Comedy
7101,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
7102,American Hardcore (2006),Documentary
7103,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
7104,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
7105,Copying Beethoven (2006),Drama|Musical
7106,"Hoax, The (2007)",Crime|Drama
7107,No Way Out (1950),Drama|Film-Noir
7108,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
7109,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller
7110,Disturbia (2007),Drama|Thriller
7111,Pathfinder (2007),Action|Adventure|Drama|Thriller|War
7112,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
7113,Tristana (1970),Drama
7114,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical
7115,"Contract, The (2006)",Crime|Drama|Thriller
7116,Fracture (2007),Crime|Drama|Mystery|Thriller
7117,Big Nothing (2006),Comedy|Crime|Thriller
7118,Vacancy (2007),Horror|Thriller
7119,In the Land of Women (2007),Comedy|Drama|Romance
7120,Mr. Bean's Holiday (2007),Comedy
7121,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller
7122,Kickin It Old Skool (2007),Comedy
7123,"Condemned, The (2007)",Action|Adventure|Crime|Thriller
7124,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
7125,Lucky You (2007),Comedy|Drama
7126,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy
7127,21 Up (1977),Documentary
7128,Tales from Earthsea (Gedo Senki) (2006),Adventure|Animation|Fantasy
7129,"Ex, The (2007)",Comedy|Romance
7130,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
7131,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller
7132,This Is England (2006),Drama
7133,Away from Her (2006),Drama
7134,Knocked Up (2007),Comedy|Drama|Romance
7135,Hairspray (2007),Comedy|Drama|Musical
7136,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
7137,Georgia Rule (2007),Comedy|Drama|Romance
7138,Delta Farce (2007),Action|Adventure|Comedy
7139,Jonestown: The Life and Death of Peoples Temple (2006),Documentary
7140,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
7141,Once (2006),Drama|Musical|Romance
7142,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
7143,Bug (2007),Drama|Horror|Thriller
7144,Mr. Brooks (2007),Crime|Drama|Thriller
7145,Gracie (2007),Drama
7146,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi
7147,Eagle vs Shark (2007),Comedy
7148,88 Minutes (2008),Crime|Drama|Mystery|Thriller
7149,Cashback (2006),Comedy|Drama|Romance
7150,Ocean's Thirteen (2007),Crime|Thriller
7151,Ten Canoes (2006),Adventure|Comedy|Drama|War
7152,Sheitan (2006),Comedy|Horror|Thriller
7153,Hostel: Part II (2007),Crime|Horror|Thriller
7154,Paranoid Park (2007),Crime|Drama
7155,Surf's Up (2007),Animation|Children|Comedy
7156,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
7157,Nancy Drew (2007),Adventure|Crime|Thriller
7158,Fido (2006),Comedy|Horror|Thriller
7159,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
7160,Rescue Dawn (2006),Action|Adventure|Drama|War
7161,"Amateurs, The (Moguls, The) (2005)",Comedy
7162,"TV Set, The (2006)",Comedy|Drama
7163,"Valet, The (La doublure) (2006)",Comedy
7164,"Night of the Generals, The (1967)",Crime|Drama|Mystery|Thriller|War
7165,In Search of a Midnight Kiss (2007),Comedy|Romance
7166,Sicko (2007),Documentary|Drama
7167,Awesome; I Fuckin Shot That! (2006),Documentary|Musical
7168,"Man in the Iron Mask, The (1939)",Adventure
7169,"Mighty Heart, A (2007)",Drama|Thriller
7170,1408 (2007),Drama|Horror|Thriller
7171,Death at a Funeral (2007),Comedy
7172,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
7173,License to Wed (2007),Comedy|Romance
7174,Evan Almighty (2007),Comedy|Fantasy
7175,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
7176,Captivity (2007),Crime|Thriller
7177,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
7178,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
7179,Arn: The Knight Templar (Arn - Tempelriddaren) (2007),Action|Adventure|Drama|Romance|War
7180,Driving Lessons (2006),Comedy|Drama
7181,Across the Universe (2007),Drama|Fantasy|Musical|Romance
7182,Broken English (2007),Comedy|Drama|Romance
7183,Dorian Blues (2004),Comedy
7184,Hot Rod (2007),Comedy
7185,Stardust (2007),Adventure|Comedy|Fantasy|Romance
7186,"Simpsons Movie, The (2007)",Animation|Comedy
7187,I Know Who Killed Me (2007),Crime|Drama|Thriller
7188,No Reservations (2007),Comedy|Drama|Romance
7189,Underdog (2007),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
7190,Charlie Bartlett (2007),Comedy|Drama
7191,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
7192,Bratz: The Movie (2007),Comedy
7193,My Best Friend (Mon meilleur ami) (2006),Comedy
7194,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller
7195,Czech Dream (Ceský sen) (2004),Documentary
7196,If I Were You (Se Eu Fosse Você) (2006),Comedy
7197,Superbad (2007),Comedy
7198,Talk to Me (2007),Drama
7199,Resurrecting the Champ (2007),Drama
7200,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller
7201,Balls of Fury (2007),Comedy
7202,Sydney White (2007),Comedy
7203,"Kingdom, The (2007)",Action|Drama|Thriller
7204,Rocket Science (2007),Comedy|Drama
7205,Daddy Day Camp (2007),Children|Comedy
7206,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller
7207,"Nanny Diaries, The (2007)",Comedy|Drama|Romance
7208,September Dawn (2007),Drama|Romance|Western
7209,Halloween (2007),Horror
7210,Death Sentence (2007),Drama|Thriller
7211,2 Days in Paris (2007),Comedy|Drama|Romance
7212,"King of Kong, The (2007)",Documentary
7213,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller
7214,"Brothers Solomon, The (2007)",Comedy
7215,Bordertown (2006),Crime|Drama|Thriller
7216,"Nines, The (2007)",Drama|Mystery
7217,"Good Night, The (2007)",Comedy|Drama|Fantasy|Musical|Romance
7218,"Watch Out, We're Mad (...Altrimenti ci arrabbiamo!) (1974)",Action|Comedy
7219,Planet Terror (2007),Action|Horror|Sci-Fi
7220,3:10 to Yuma (2007),Action|Crime|Drama|Western
7221,Shoot 'Em Up (2007),Action|Comedy|Crime
7222,"Evening with Kevin Smith, An (2002)",Comedy|Documentary
7223,Atonement (2007),Drama|Romance|War
7224,My Winnipeg (2007),Documentary|Fantasy
7225,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama
7226,No End in Sight (2007),Documentary
7227,Far from the Madding Crowd (1967),Drama|Romance
7228,"Brave One, The (2007)",Crime|Drama|Thriller
7229,In the Valley of Elah (2007),Drama|Mystery
7230,December Boys (2007),Drama
7231,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller
7232,Eastern Promises (2007),Crime|Drama|Thriller
7233,Brooklyn Rules (2007),Crime|Drama|Romance
7234,In the Shadow of the Moon (2007),Documentary
7235,Stephanie Daley (2006),Drama
7236,Love and Other Disasters (2006),Comedy|Romance
7237,Cashback (2004),Comedy|Drama
7238,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
7239,Mr. Woodcock (2007),Comedy
7240,Good Luck Chuck (2007),Comedy|Romance
7241,Into the Wild (2007),Action|Adventure|Drama
7242,"Game Plan, The (2007)",Comedy
7243,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War
7244,Feast of Love (2007),Drama|Romance
7245,Postal (2007),Action|Comedy|Thriller
7246,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy
7247,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance
7248,Dan in Real Life (2007),Comedy|Drama|Romance
7249,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
7250,We Own the Night (2007),Crime|Drama
7251,Elizabeth: The Golden Age (2007),Drama
7252,Michael Clayton (2007),Drama|Thriller
7253,Lars and the Real Girl (2007),Comedy|Drama
7254,30 Days of Night (2007),Horror|Thriller
7255,Rendition (2007),Drama|Thriller
7256,Things We Lost in the Fire (2007),Drama|Romance
7257,Reservation Road (2007),Drama|Thriller
7258,Gone Baby Gone (2007),Crime|Drama|Mystery
7259,"Comebacks, The (2007)",Comedy
7260,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western
7261,10th & Wolf (2006),Crime|Drama|Thriller
7262,Irina Palm (2007),Drama
7263,Persepolis (2007),Animation|Drama
7264,Control (2007),Drama
7265,"Jane Austen Book Club, The (2007)",Drama|Romance
7266,Black Sheep (2006),Comedy|Horror
7267,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama
7268,Saw IV (2007),Crime|Horror|Thriller
7269,My Kid Could Paint That (2007),Documentary
7270,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
7271,Martian Child (2007),Comedy|Drama
7272,American Gangster (2007),Crime|Drama|Thriller
7273,Bee Movie (2007),Animation|Comedy
7274,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
7275,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
7276,No Country for Old Men (2007),Crime|Drama
7277,Be Kind Rewind (2008),Comedy
7278,Crazy Love (2007),Documentary
7279,August Rush (2007),Drama|Musical
7280,"Desperate Hours, The (1955)",Drama|Film-Noir|Thriller
7281,"You, the Living (Du levande) (2007)",Comedy|Drama|Musical
7282,"Man from Earth, The (2007)",Drama|Sci-Fi
7283,Lions For Lambs (2007),Drama|Thriller|War
7284,Fred Claus (2007),Children|Comedy|Fantasy
7285,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
7286,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy
7287,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller
7288,"Evening with Kevin Smith 2: Evening Harder, An (2006)",Comedy|Documentary
7289,"Mist, The (2007)",Horror|Sci-Fi
7290,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
7291,Hitman (2007),Action|Crime|Thriller
7292,P2 (2007),Horror|Thriller
7293,Awake (2007),Drama|Thriller
7294,"Golden Compass, The (2007)",Adventure|Children|Fantasy
7295,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
7296,Alvin and the Chipmunks (2007),Children|Comedy
7297,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
7298,Margot at the Wedding (2007),Drama
7299,I'm Not There (2007),Drama
7300,"Savages, The (2007)",Comedy|Drama
7301,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
7302,That Hamilton Woman (1941),Drama|Romance|War
7303,Juno (2007),Comedy|Drama|Romance
7304,My Blueberry Nights (2007),Drama|Romance
7305,My Mother (Ma mère) (2004),Drama
7306,Party Monster (1998),Documentary
7307,Helvetica (2007),Documentary
7308,"Bucket List, The (2007)",Comedy|Drama
7309,"Kite Runner, The (2007)",Drama
7310,"Regular Lovers (Amants réguliers, Les) (2005)",Drama
7311,Butterfly on a Wheel (Shattered) (2007),Crime|Drama|Thriller
7312,Close My Eyes (1991),Drama|Romance
7313,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
7314,Vitus (2006),Drama
7315,Longford (2006),Crime|Drama
7316,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
7317,National Treasure: Book of Secrets (2007),Action|Adventure
7318,There Will Be Blood (2007),Drama|Western
7319,Charlie Wilson's War (2007),Comedy|Drama|War
7320,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi
7321,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical
7322,"Great Debaters, The (2007)",Drama
7323,Dedication (2007),Comedy|Drama|Romance
7324,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy
7325,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller
7326,P.S. I Love You (2007),Comedy|Drama|Romance
7327,"Perfect Holiday, The (2007)",Comedy|Romance
7328,27 Dresses (2008),Comedy|Romance
7329,Cassandra's Dream (2007),Crime|Drama|Thriller
7330,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy
7331,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama
7332,[REC] (2007),Drama|Horror|Thriller
7333,And Soon the Darkness (1970),Mystery|Thriller
7334,Flawless (2007),Crime|Drama
7335,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
7336,"Rachel, Rachel (1968)",Drama|Romance
7337,He Was a Quiet Man (2007),Drama
7338,"Cheyenne Social Club, The (1970)",Comedy|Western
7339,Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror
7340,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
7341,One Missed Call (2008),Horror|Mystery|Thriller
7342,Untraceable (2008),Crime|Thriller
7343,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
7344,Meet the Spartans (2008),Comedy
7345,"Eye, The (2008)",Drama|Horror|Thriller
7346,Strange Wilderness (2008),Comedy
7347,Over Her Dead Body (2008),Comedy|Fantasy|Romance
7348,"Signal, The (2007)",Horror|Sci-Fi|Thriller
7349,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
7350,In Bruges (2008),Comedy|Crime|Drama|Thriller
7351,Rise of the Footsoldier (2007),Action|Crime|Drama
7352,Joe Strummer: The Future Is Unwritten (2007),Documentary
7353,Teeth (2007),Comedy|Horror
7354,Fool's Gold (2008),Action|Adventure|Comedy|Romance
7355,Blue State (2007),Comedy
7356,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
7357,"Definitely, Maybe (2008)",Comedy|Drama|Romance
7358,"Air I Breathe, The (2007)",Crime|Drama|Romance|Thriller
7359,Vantage Point (2008),Action|Drama|Thriller
7360,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX
7361,Step Up 2 the Streets (2008),Drama|Musical|Romance
7362,"Other Boleyn Girl, The (2008)",Drama|Romance
7363,Semi-Pro (2008),Comedy
7364,Run Fatboy Run (2007),Comedy|Romance
7365,Please Vote for Me (2007),Documentary
7366,Taxi to the Dark Side (2007),Documentary
7367,"Method, The (Método, El) (2005)",Drama
7368,Which Way Is Up? (1977),Comedy
7369,Grace Is Gone (2007),Drama
7370,"10,000 BC (2008)",Adventure|Romance|Thriller
7371,"Bank Job, The (2008)",Action|Crime|Thriller
7372,Doomsday (2008),Action|Drama|Sci-Fi|Thriller
7373,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
7374,Funny Games U.S. (2007),Drama|Thriller
7375,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War
7376,Mongol (2007),Drama|War
7377,"Love Guru, The (2008)",Comedy
7378,Diary of the Dead (2007),Horror|Sci-Fi
7379,Hallam Foe (Mister Foe) (2007),Drama|Romance
7380,Penelope (2006),Comedy|Fantasy|Romance
7381,City of Men (Cidade dos Homens) (2007),Drama
7382,"Romulus, My Father (2007)",Drama
7383,Zeitgeist: The Movie (2007),Documentary|War
7384,Terkel in Trouble (Terkel i knibe) (2004),Animation|Comedy|Drama|Musical
7385,Jellyfish (Meduzot) (2007),Drama
7386,Then She Found Me (2007),Comedy|Drama|Romance
7387,What Just Happened (2008),Comedy|Drama
7388,Miss Pettigrew Lives for a Day (2008),Comedy|Romance
7389,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
7390,Made in U.S.A. (1966),Crime|Mystery
7391,Never Back Down (2008),Action
7392,Drillbit Taylor (2008),Comedy
7393,21 (2008),Crime|Drama|Romance|Thriller
7394,"Gymnast, The (2006)",Drama|Romance
7395,Leatherheads (2008),Comedy|Drama|Romance
7396,Stop-Loss (2008),Drama|War
7397,"Business of Being Born, The (2008)",Documentary
7398,Nim's Island (2008),Adventure|Comedy|Fantasy
7399,"Ruins, The (2008)",Horror|Thriller
7400,Joy Division (2007),Documentary|Musical
7401,Forgetting Sarah Marshall (2008),Comedy|Romance
7402,Superhero Movie (2008),Action|Comedy|Sci-Fi
7403,Street Kings (2008),Crime|Drama|Thriller
7404,"Visitor, The (2007)",Drama|Romance
7405,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
7406,Speed Racer (2008),Action|Children|Sci-Fi|IMAX
7407,Chapter 27 (2007),Crime|Drama
7408,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy
7409,Happy-Go-Lucky (2008),Comedy|Drama
7410,Religulous (2008),Comedy|Documentary
7411,Son of Rambow (2007),Children|Comedy|Drama
7412,Super High Me (2007),Comedy|Documentary
7413,Deception (2008),Action|Drama|Thriller
7414,Baby Mama (2008),Comedy
7415,Expelled: No Intelligence Allowed (2008),Documentary
7416,Prom Night (2008),Horror|Mystery|Thriller
7417,Iron Man (2008),Action|Adventure|Sci-Fi
7418,Made of Honor (2008),Comedy|Romance
7419,Mister Lonely (2007),Comedy|Drama
7420,Anamorph (2007),Crime|Thriller
7421,Taken (2008),Action|Crime|Drama|Thriller
7422,"Fall, The (2006)",Adventure|Drama|Fantasy
7423,Stargate: The Ark of Truth (2008),Action|Fantasy|Sci-Fi
7424,"American Crime, An (2007)",Crime
7425,What Happens in Vegas... (2008),Comedy|Romance
7426,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy
7427,Bella (2006),Drama|Romance
7428,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
7429,Shelter (2007),Drama|Romance
